Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,MyUnknownColumn
2019,3,9,20,5,2019-09-20,WN,19393,WN,N416WN,3156,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1740,,0,0,0,0,1700-1759,0,,,0,1840,,0,0,0,0,1800-1859,1,C,0,60,0,0,1,189,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N8646B,37,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,1530,,0,0,0,0,1500-1559,0,,,0,1645,,0,0,0,0,1600-1659,1,C,0,75,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N559WN,41,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,1630,,0,0,0,0,1600-1659,0,,,0,1745,,0,0,0,0,1700-1759,1,C,0,75,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N7841A,49,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,1830,,0,0,0,0,1800-1859,0,,,0,1940,,0,0,0,0,1900-1959,1,C,0,70,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N268WN,5492,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,1610,,0,0,0,0,1600-1659,0,,,0,1735,,0,0,0,0,1700-1759,1,C,0,85,0,0,1,436,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N791SW,1320,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1525,,0,0,0,0,1500-1559,0,,,0,1640,,0,0,0,0,1600-1659,1,C,0,75,0,0,1,247,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N946WN,32,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1400,,0,0,0,0,1400-1459,0,,,0,1505,,0,0,0,0,1500-1559,1,C,0,65,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N293WN,36,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1500,,0,0,0,0,1500-1559,0,,,0,1605,,0,0,0,0,1600-1659,1,C,0,65,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N775SW,38,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1530,,0,0,0,0,1500-1559,0,,,0,1635,,0,0,0,0,1600-1659,1,C,0,65,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N441WN,1782,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,0545,,0,0,0,0,0001-0559,0,,,0,0655,,0,0,0,0,0600-0659,1,A,0,70,0,0,1,258,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N296WN,2291,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1600,,0,0,0,0,1600-1659,0,,,0,1720,,0,0,0,0,1700-1759,1,C,0,80,0,0,1,436,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N494WN,716,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,0705,,0,0,0,0,0700-0759,0,,,0,0840,,0,0,0,0,0800-0859,1,A,0,95,0,0,1,370,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,20,5,2019-09-20,WN,19393,WN,N7811F,726,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1330,,0,0,0,0,1300-1359,0,,,0,1440,,0,0,0,0,1400-1459,1,C,0,70,0,0,1,247,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,21,6,2019-09-21,WN,19393,WN,N283WN,2208,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0730,0731,1,1,0,0,0700-0759,0,,,0,0735,,0,0,0,0,0700-0759,1,A,0,65,0,0,1,249,1,,,,,,0731,34.00,34.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,27,5,2019-09-27,WN,19393,WN,N8323C,851,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1920,,0,0,0,0,1900-1959,0,,,0,2100,,0,0,0,0,2100-2159,1,B,0,160,0,0,1,997,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,27,5,2019-09-27,WN,19393,WN,N8619F,2124,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,1555,,0,0,0,0,1500-1559,0,,,0,1725,,0,0,0,0,1700-1759,1,B,0,150,0,0,1,972,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,27,5,2019-09-27,WN,19393,WN,N8671D,103,15376,1537604,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0720,,0,0,0,0,0700-0759,0,,,0,1235,,0,0,0,0,1200-1259,1,B,0,195,0,0,1,1440,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,,2673,10257,1025702,30257,ALB,"Albany, NY",NY,36,"New York",22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0610,,0,0,0,0,0600-0659,0,,,0,0725,,0,0,0,0,0700-0759,1,B,0,135,0,0,1,717,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N7718B,4591,10529,1052906,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,0635,,0,0,0,0,0600-0659,0,,,0,0805,,0,0,0,0,0800-0859,1,B,0,150,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N7728D,4734,10599,1059904,30599,BHM,"Birmingham, AL",AL,1,Alabama,51,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,0635,,0,0,0,0,0600-0659,0,,,0,0900,,0,0,0,0,0900-0959,1,B,0,85,0,0,1,459,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N7702A,3472,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,0830,,0,0,0,0,0800-0859,0,,,0,1000,,0,0,0,0,1000-1059,1,A,0,90,0,0,1,369,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N741SA,1049,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1620,,0,0,0,0,1600-1659,0,,,0,1845,,0,0,0,0,1800-1859,1,A,0,145,0,0,1,787,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N460WN,2255,10994,1099402,30994,CHS,"Charleston, SC",SC,45,"South Carolina",37,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0635,,0,0,0,0,0600-0659,0,,,0,0740,,0,0,0,0,0700-0759,1,B,0,125,0,0,1,745,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,,4158,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0625,,0,0,0,0,0600-0659,0,,,0,0640,,0,0,0,0,0600-0659,1,A,0,75,0,0,1,307,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,,3713,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,"North Carolina",36,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0650,,0,0,0,0,0600-0659,0,,,0,0740,,0,0,0,0,0700-0759,1,B,0,110,0,0,1,584,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N278WN,5196,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,0700,,0,0,0,0,0700-0759,0,,,0,0805,,0,0,0,0,0800-0859,1,B,0,65,0,0,1,239,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N434WN,5221,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,0600,,0,0,0,0,0600-0659,0,,,0,0815,,0,0,0,0,0800-0859,1,B,0,195,0,0,1,1218,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N474WN,62,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,0810,,0,0,0,0,0800-0859,0,,,0,1000,,0,0,0,0,1000-1059,1,B,0,170,0,0,1,957,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N271LV,4220,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,0745,,0,0,0,0,0700-0759,0,,,0,0910,,0,0,0,0,0900-0959,1,A,0,85,0,0,1,397,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N473WN,4001,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,12391,1239103,31703,ISP,"Islip, NY",NY,36,"New York",22,0840,,0,0,0,0,0800-0859,0,,,0,1110,,0,0,0,0,1100-1159,1,A,0,150,0,0,1,971,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N8577Z,1519,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0605,,0,0,0,0,0600-0659,0,,,0,0740,,0,0,0,0,0700-0759,1,A,0,95,0,0,1,349,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N729SW,3031,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0700,,0,0,0,0,0700-0759,0,,,0,0805,,0,0,0,0,0800-0859,1,B,0,125,0,0,1,668,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N463WN,3149,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0800,,0,0,0,0,0800-0859,0,,,0,1015,,0,0,0,0,1000-1059,1,B,0,135,0,0,1,834,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N269WN,3744,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0720,,0,0,0,0,0700-0759,0,,,0,0745,,0,0,0,0,0700-0759,1,B,0,85,0,0,1,402,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N479WN,3214,14307,1430705,30721,PVD,"Providence, RI",RI,44,"Rhode Island",15,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,1230,,0,0,0,0,1200-1259,0,,,0,1355,,0,0,0,0,1300-1359,1,A,0,85,0,0,1,327,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,,2356,14307,1430705,30721,PVD,"Providence, RI",RI,44,"Rhode Island",15,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0535,,0,0,0,0,0001-0559,0,,,0,0705,,0,0,0,0,0700-0759,1,B,0,150,0,0,1,842,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N968WN,2295,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,"North Carolina",36,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,0710,,0,0,0,0,0700-0759,0,,,0,0740,,0,0,0,0,0700-0759,1,B,0,90,0,0,1,442,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N439WN,4395,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,0630,,0,0,0,0,0600-0659,0,,,0,0730,,0,0,0,0,0700-0759,1,B,0,60,0,0,1,181,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N8525S,4024,14683,1468305,33214,SAT,"San Antonio, TX",TX,48,Texas,74,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,0805,,0,0,0,0,0800-0859,0,,,0,1150,,0,0,0,0,1100-1159,1,B,0,165,0,0,1,1041,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N912WN,14,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,0730,,0,0,0,0,0700-0759,0,,,0,0915,,0,0,0,0,0900-0959,1,B,0,105,0,0,1,414,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N567WN,4210,14831,1483106,32457,SJC,"San Jose, CA",CA,6,California,91,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,0735,,0,0,0,0,0700-0759,0,,,0,0855,,0,0,0,0,0800-0859,1,B,0,80,0,0,1,386,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,,2828,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,0800,,0,0,0,0,0800-0859,0,,,0,0920,,0,0,0,0,0900-0959,1,B,0,80,0,0,1,391,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N718SW,4699,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,0600,,0,0,0,0,0600-0659,0,,,0,1140,,0,0,0,0,1100-1159,1,A,0,220,0,0,1,1679,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,,4073,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,0610,,0,0,0,0,0600-0659,0,,,0,0750,,0,0,0,0,0700-0759,1,B,0,100,0,0,1,546,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N8509U,1859,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,0625,,0,0,0,0,0600-0659,0,,,0,0735,,0,0,0,0,0700-0759,1,B,0,130,0,0,1,770,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N785SW,4617,15016,1501606,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13495,1349505,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,0845,,0,0,0,0,0800-0859,0,,,0,1030,,0,0,0,0,1000-1059,1,B,0,105,0,0,1,604,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N7723E,5053,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,0920,,0,0,0,0,0900-0959,0,,,0,1050,,0,0,0,0,1000-1059,1,B,0,90,0,0,1,406,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,28,6,2019-09-28,WN,19393,WN,N274WN,5233,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,0745,,0,0,0,0,0700-0759,0,,,0,0910,,0,0,0,0,0900-0959,1,B,0,145,0,0,1,917,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N713SW,4947,10257,1025702,30257,ALB,"Albany, NY",NY,36,"New York",22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0620,,0,0,0,0,0600-0659,0,,,0,0735,,0,0,0,0,0700-0759,1,B,0,135,0,0,1,717,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N249WN,2378,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,0705,,0,0,0,0,0700-0759,0,,,0,0820,,0,0,0,0,0800-0859,1,A,0,135,0,0,1,813,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N917WN,2036,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,0840,,0,0,0,0,0800-0859,0,,,0,1035,,0,0,0,0,1000-1059,1,A,0,115,0,0,1,577,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N7750A,4669,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0700,,0,0,0,0,0700-0759,0,,,0,0745,,0,0,0,0,0700-0759,1,B,0,105,0,0,1,591,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N484WN,5364,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,"New Mexico",86,0725,,0,0,0,0,0700-0759,0,,,0,0815,,0,0,0,0,0800-0859,1,A,0,110,0,0,1,619,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N563WN,4095,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1255,,0,0,0,0,1200-1259,0,,,0,1355,,0,0,0,0,1300-1359,1,C,0,60,0,0,1,189,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N8524Z,2589,10529,1052906,30529,BDL,"Hartford, CT",CT,9,Connecticut,11,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0615,,0,0,0,0,0600-0659,0,,,0,0740,,0,0,0,0,0700-0759,1,B,0,145,0,0,1,777,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N967WN,2663,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11259,1125904,30194,DAL,"Dallas, TX",TX,48,Texas,74,1415,,0,0,0,0,1400-1459,0,,,0,1610,,0,0,0,0,1600-1659,1,A,0,115,0,0,1,623,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N7713A,2958,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,1230,,0,0,0,0,1200-1259,0,,,0,1410,,0,0,0,0,1400-1459,1,B,0,160,0,0,1,861,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N477WN,5455,10792,1079206,30792,BUF,"Buffalo, NY",NY,36,"New York",22,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,0625,,0,0,0,0,0600-0659,0,,,0,0705,,0,0,0,0,0700-0759,1,B,0,100,0,0,1,468,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,9,29,7,2019-09-29,WN,19393,WN,N930WN,1512,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,13796,1379608,32457,OAK,"Oakland, CA",CA,6,California,91,0935,,0,0,0,0,0900-0959,0,,,0,1055,,0,0,0,0,1000-1059,1,B,0,80,0,0,1,325,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
